Región,Año,Cultivo,rendimiento,siembras,cosecha,precio,produccion
Callao,2021,Avena forrajera,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Avena forrajera,16093.915544119873,13104.0,13214.0,1.0678038777032066,13214.0
Huancavelica,2021,Avena forrajera,18416.11361079865,1780.0,1778.0,0.0,1778.0
Huánuco,2021,Avena forrajera,16177.16685757923,1309.5,1309.5,1.0843433188703269,1309.5
Ica,2021,Avena forrajera,0.0,0.0,0.0,0.0,0.0
Junín,2021,Avena forrajera,18884.954193093723,5692.0,5676.0,0.8942992804917124,5676.0
La Libertad,2021,Avena forrajera,14636.964980544748,1540.5,1542.0,1.325868399176462,1542.0
Lambayeque,2021,Avena forrajera,0.0,0.0,0.0,1.1691688687362232,0.0
Lima,2021,Avena forrajera,0.0,0.0,0.0,1.0,0.0
Lima Metropolitana,2021,Avena forrajera,0.0,0.0,0.0,0.0,0.0
Loreto,2021,Avena forrajera,0.0,0.0,0.0,0.6399375123145777,0.0
Madre de Dios,2021,Avena forrajera,0.0,0.0,0.0,1.4338811504158733,0.0
Moquegua,2021,Avena forrajera,15624.627906976744,49.0,43.0,0.0,43.0
Pasco,2021,Avena forrajera,10718.623188405796,138.0,138.0,1.8534039991200544,138.0
Piura,2021,Avena forrajera,0.0,0.0,0.0,1.2245897284888403,0.0
Puno,2021,Avena forrajera,30891.318732707223,76983.0,76983.0,1.740381991814461,76983.0
San Martín,2021,Avena forrajera,0.0,0.0,0.0,1.0582172120402973,0.0
Tacna,2021,Avena forrajera,0.0,0.0,0.0,0.0,0.0
Tumbes,2021,Avena forrajera,0.0,0.0,0.0,1.3372561517960035,0.0
Ucayali,2021,Avena forrajera,0.0,0.0,0.0,0.9326196960740322,0.0
Amazonas,2021,Cebada forrajera,0.0,0.0,0.0,1.142031549338807,0.0
Áncash,2021,Cebada forrajera,0.0,0.0,0.0,1.308827452406936,0.0
Apurímac,2021,Cebada forrajera,12744.794952681386,1278.0,1268.0,0.0,1268.0
Arequipa,2021,Cebada forrajera,15193.060606060606,633.0,627.0,1.2960525538739638,627.0
Ayacucho,2021,Cebada forrajera,10625.0,8.0,8.0,1.5,8.0
Cajamarca,2021,Cebada forrajera,0.0,0.0,0.0,1.1202825315654346,0.0
Callao,2021,Cebada forrajera,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Cebada forrajera,18610.40787623066,1340.0,1422.0,1.0678038777032066,1422.0
Huancavelica,2021,Cebada forrajera,11736.842105263158,19.0,19.0,0.0,19.0
Huánuco,2021,Cebada forrajera,12608.695652173912,57.5,57.5,1.0843433188703269,57.5
Ica,2021,Cebada forrajera,0.0,0.0,0.0,0.0,0.0
Junín,2021,Cebada forrajera,18942.81030444965,862.0,854.0,0.8942992804917124,854.0
La Libertad,2021,Cebada forrajera,15000.0,72.0,72.0,1.325868399176462,72.0
Lambayeque,2021,Cebada forrajera,0.0,0.0,0.0,1.1691688687362232,0.0
Lima,2021,Cebada forrajera,0.0,0.0,0.0,1.0,0.0
Lima Metropolitana,2021,Cebada forrajera,0.0,0.0,0.0,0.0,0.0
Loreto,2021,Cebada forrajera,0.0,0.0,0.0,0.6399375123145777,0.0
Madre de Dios,2021,Cebada forrajera,0.0,0.0,0.0,1.4338811504158733,0.0
Moquegua,2021,Cebada forrajera,0.0,0.0,0.0,0.0,0.0
Pasco,2021,Cebada forrajera,6533.333333333333,15.0,15.0,1.8534039991200544,15.0
Piura,2021,Cebada forrajera,0.0,0.0,0.0,1.2245897284888403,0.0
Puno,2021,Cebada forrajera,22467.776159767007,14421.0,14421.0,1.740381991814461,14421.0
San Martín,2021,Cebada forrajera,0.0,0.0,0.0,1.0582172120402973,0.0
Tacna,2021,Cebada forrajera,0.0,0.0,0.0,0.0,0.0
Tumbes,2021,Cebada forrajera,0.0,0.0,0.0,1.3372561517960035,0.0
Ucayali,2021,Cebada forrajera,0.0,0.0,0.0,0.9326196960740322,0.0
Amazonas,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Áncash,2021,Maíz chala,20256.62251655629,613.0,604.0,0.5441814466693911,604.0
Apurímac,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Arequipa,2021,Maíz chala,59576.87044068576,17261.0,17382.0,0.1731253539890713,17382.0
Ayacucho,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Cajamarca,2021,Maíz chala,7049.731182795699,338.0,372.0,0.9310657769304098,372.0
Callao,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Cusco,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Huancavelica,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Huánuco,2021,Maíz chala,22111.11111111111,358.5,369.0,0.2143730849368795,369.0
Ica,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Junín,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
La Libertad,2021,Maíz chala,53106.71319375208,3078.5,3009.0,0.1887483643422544,3009.0
Lambayeque,2021,Maíz chala,32586.36363636364,1565.0,1540.0,0.2086732558834665,1540.0
Lima,2021,Maíz chala,50835.6652575117,11396.5,10999.5,0.1463299937818207,10999.5
Lima Metropolitana,2021,Maíz chala,33042.43079584775,1129.0,1156.0,0.1199238108702111,1156.0
Loreto,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Moquegua,2021,Maíz chala,59739.00000000001,99.0,90.0,0.0533686350439225,90.0
Pasco,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Piura,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Puno,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
San Martín,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Tacna,2021,Maíz chala,43299.18209212226,2389.0,2323.0,0.3719796389087727,2323.0
Tumbes,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Ucayali,2021,Maíz chala,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Acelga,3837.5,2.0,2.0,0.8498371335504886,7.675
Áncash,2020,Acelga,8628.205128205127,74.0,78.0,1.3121099554234772,673.0
Apurímac,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Arequipa,2020,Acelga,17792.787610619467,113.0,113.0,0.913622990323712,2010.585
Ayacucho,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Cajamarca,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Callao,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Huancavelica,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Huánuco,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Ica,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Junín,2020,Acelga,20135.849056603773,53.0,53.0,1.5941763493253374,1067.1999999999998
La Libertad,2020,Acelga,26465.517241379308,18.5,14.5,1.5461628664495113,383.75
Lambayeque,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Lima,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Lima Metropolitana,2020,Acelga,15449.411764705885,192.0,187.0,0.8301047060615291,2889.04
Loreto,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Pasco,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Piura,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Puno,2020,Acelga,0.0,0.0,0.0,0.0,0.0
San Martín,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Acelga,16200.0,4.0,5.0,1.025925925925926,81.0
Tumbes,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Ucayali,2020,Acelga,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Ají,6728.117359413203,41.2,40.9,0.9850461516098552,275.18
Áncash,2020,Ají,5313.513513513513,74.0,74.0,1.332706002034588,393.2
Apurímac,2020,Ají,3583.333333333333,22.0,18.0,3.4689922480620154,64.5
Arequipa,2020,Ají,4789.866369710468,449.0,449.0,5.506928138004788,2150.65
Ayacucho,2020,Ají,5000.0,19.0,20.0,2.28,100.0
Cajamarca,2020,Ají,7230.7692307692305,13.0,13.0,1.2765957446808511,94.0
Callao,2020,Ají,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Ají,0.0,0.0,0.0,0.0,0.0
Huancavelica,2020,Ají,0.0,0.0,0.0,0.0,0.0
Huánuco,2020,Ají,4691.86046511628,87.0,86.0,1.080302354399009,403.50000000000006
Ica,2020,Ají,21390.93548387097,303.0,310.0,1.648080661238782,6631.1900000000005
Junín,2020,Ají,6446.534653465345,203.0,202.0,1.537701581938259,1302.1999999999998
La Libertad,2020,Ají,23736.58536585365,237.5,246.0,1.9817797814769156,5839.199999999999
Lambayeque,2020,Ají,10448.275862068966,30.0,29.0,2.2537623762376238,303.0
Lima,2020,Ají,8820.61211742661,769.5,800.5,1.812989278987098,7060.900000000001
Lima Metropolitana,2020,Ají,17615.753424657538,219.0,219.0,1.2602156641652733,3857.85
Loreto,2020,Ají,1740.7407407407406,429.0,432.0,0.3205053191489362,752.0
Madre de Dios,2020,Ají,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Ají,4950.0,1.0,1.0,1.1,4.95
Pasco,2020,Ají,14344.291946308726,287.0,298.0,1.9412684441277412,4274.599
Piura,2020,Ají,0.0,0.0,0.0,0.0,0.0
Puno,2020,Ají,0.0,0.0,0.0,0.0,0.0
San Martín,2020,Ají,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Ají,11841.91616766467,844.0,835.0,2.43393001618123,9888.0
Tumbes,2020,Ají,11120.000000000002,1.9,1.4500000000000002,3.7435499875961296,16.124000000000002
Ucayali,2020,Ají,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Ajo ,5775.0,3.0,4.0,3.701298701298701,23.1
Áncash,2020,Ajo ,5114.754098360656,61.0,61.0,5.421474358974359,312.0
Apurímac,2020,Ajo ,6527.677624602332,94.3,94.3,4.273003444018455,615.56
Arequipa,2020,Ajo ,15610.034652248709,4013.0,4069.0,5.050921938017103,63517.231
Ayacucho,2020,Ajo ,4878.718535469107,433.0,437.0,4.242157598499062,2132.0
Cajamarca,2020,Ajo ,5770.633824276283,959.5,984.5,10.256545064774292,5681.189
Callao,2020,Ajo ,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Ajo ,0.0,0.0,0.0,0.0,0.0
Huancavelica,2020,Ajo ,5417.999999999999,100.0,100.0,5.514470284237726,541.8
Huánuco,2020,Ajo ,5415.584415584416,38.5,38.5,6.36800479616307,208.5
Ica,2020,Ajo ,11050.0,1.0,2.0,4.914027149321266,22.1
Junín,2020,Ajo ,9164.468085106384,474.0,470.0,4.860316207368884,4307.3
La Libertad,2020,Ajo ,8740.109890109892,182.0,182.0,10.353523605959635,1590.7000000000005
Lambayeque,2020,Ajo ,0.0,0.0,0.0,0.0,0.0
Lima,2020,Ajo ,9498.161273931428,1216.3,1161.13,4.390118510055673,11028.6
Lima Metropolitana,2020,Ajo ,6490.47619047619,21.0,21.0,2.0302274394717537,136.29999999999998
Loreto,2020,Ajo ,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Ajo ,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Ajo ,7450.909090909092,8.0,11.0,3.6821132259638847,81.96000000000001
Pasco,2020,Ajo ,2500.0,8.0,8.0,1.5,20.0
Piura,2020,Ajo ,2342.857142857143,102.0,105.0,6.91869918699187,246.0
Puno,2020,Ajo ,0.0,0.0,0.0,0.0,0.0
San Martín,2020,Ajo ,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Ajo ,10541.666666666666,24.0,24.0,5.189723320158103,253.0
Tumbes,2020,Ajo ,0.0,0.0,0.0,0.0,0.0
Ucayali,2020,Ajo ,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Áncash,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Apurímac,2020,Albahaca,4117.647058823529,22.0,17.0,4.0,70.0
Arequipa,2020,Albahaca,51227.27272727273,9.0,22.0,1.1103371783496008,1127.0
Ayacucho,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Cajamarca,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Callao,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Huancavelica,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Huánuco,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Ica,2020,Albahaca,6032.878787878787,64.5,66.0,0.9176206143104704,398.17
Junín,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
La Libertad,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Lambayeque,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Lima,2020,Albahaca,0.0,1.0,0.0,0.0,0.0
Lima Metropolitana,2020,Albahaca,11804.057644110277,407.0,399.0,0.8416203467691644,4709.819
Loreto,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Pasco,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Piura,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Puno,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
San Martín,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Tumbes,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Ucayali,2020,Albahaca,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Apio,0.0,0.0,0.0,0.0,0.0
Áncash,2020,Apio,8588.235294117647,83.0,85.0,1.2963013698630137,730.0
Apurímac,2020,Apio,0.0,0.0,0.0,0.0,0.0
Arequipa,2020,Apio,24979.120000000003,320.0,325.0,0.7290692139921418,8118.214000000001
Ayacucho,2020,Apio,20540.54054054054,39.0,37.0,0.988421052631579,760.0
Cajamarca,2020,Apio,0.0,0.0,0.0,0.0,0.0
Callao,2020,Apio,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Apio,0.0,0.0,0.0,0.0,0.0
Huancavelica,2020,Apio,0.0,0.0,0.0,0.0,0.0
Huánuco,2020,Apio,11647.05882352941,17.0,17.0,0.9889848484848484,198.0
Ica,2020,Apio,6135.555555555555,9.5,4.5,0.8933067729083668,27.61
Junín,2020,Apio,16843.51851851852,107.0,108.0,0.7505167390467815,1819.1
La Libertad,2020,Apio,25666.666666666668,151.0,151.5,1.629292529252925,3888.5
Lambayeque,2020,Apio,0.0,0.0,0.0,0.0,0.0
Lima,2020,Apio,10714.758497316636,575.0,559.0,0.6039417819368734,5989.549999999999
Lima Metropolitana,2020,Apio,25060.44389027432,403.0,401.0,0.645056846101167,10049.238
Loreto,2020,Apio,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Apio,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Apio,0.0,0.0,0.0,0.0,0.0
Pasco,2020,Apio,0.0,0.0,0.0,0.0,0.0
Piura,2020,Apio,0.0,0.0,0.0,0.0,0.0
Puno,2020,Apio,0.0,0.0,0.0,0.0,0.0
San Martín,2020,Apio,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Apio,21277.777777777777,91.0,90.0,0.8323237597911226,1915.0
Tumbes,2020,Apio,0.0,0.0,0.0,0.0,0.0
Ucayali,2020,Apio,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Arracacha,9193.705770850886,652.8799999999999,949.6,1.3291300582348256,8730.343
Áncash,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Apurímac,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Arequipa,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Ayacucho,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Cajamarca,2020,Arracacha,5557.337876102121,1657.0,2171.95,1.0985180352370203,12070.26
Callao,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Huancavelica,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Huánuco,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Ica,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Junín,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
La Libertad,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Lambayeque,2020,Arracacha,3000.0,5.0,5.0,0.5,15.0
Lima,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Lima Metropolitana,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Loreto,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Arracacha,6746.666666666666,7.0,6.0,3.351803359683795,40.48
Pasco,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Piura,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Puno,2020,Arracacha,10551.428571428572,70.0,70.0,0.698039534253994,738.6
San Martín,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Tumbes,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Ucayali,2020,Arracacha,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Arveja grano seco,779.5555555555557,163.5,157.5,3.552671444860726,122.78000000000002
Áncash,2020,Arveja grano seco,1006.345957011259,977.0,977.0,2.969741659886086,983.2
Apurímac,2020,Arveja grano seco,1989.2819745699328,1350.0,1337.0,2.4162499483018567,2659.67
Arequipa,2020,Arveja grano seco,1526.6666666666663,3.0,3.0,2.3349344978165942,4.58
Ayacucho,2020,Arveja grano seco,1332.827077457149,4666.0,4609.0,2.592414129903956,6143.0
Cajamarca,2020,Arveja grano seco,910.1689299393406,12038.75,13641.75,3.0120475855240896,12416.297
Callao,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Arveja grano seco,1442.7744425385931,2332.0,2332.0,2.5605385564191354,3364.55
Huancavelica,2020,Arveja grano seco,1651.1228167452175,3642.0,3607.0,2.2919134931828866,5955.6
Huánuco,2020,Arveja grano seco,1193.0155189136765,1031.0,1031.0,3.296177313965295,1229.9990000000005
Ica,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Junín,2020,Arveja grano seco,1961.3607188703468,780.0,779.0,2.8846325021271038,1527.9
La Libertad,2020,Arveja grano seco,1110.7455372768638,8571.0,8571.0,2.760308712001849,9520.2
Lambayeque,2020,Arveja grano seco,1043.9024390243903,489.0,205.0,1.5233644859813085,214.0
Lima,2020,Arveja grano seco,1758.888888888889,31.0,27.0,1.0100021057064643,47.49
Lima Metropolitana,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Loreto,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Pasco,2020,Arveja grano seco,630.2409638554217,83.0,83.0,2.1145020072643854,52.31
Piura,2020,Arveja grano seco,825.1231527093596,4285.0,4060.0,2.841253731343284,3350.0
Puno,2020,Arveja grano seco,1012.4186046511628,1075.0,1075.0,2.1270198006156105,1088.35
San Martín,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Tumbes,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Ucayali,2020,Arveja grano seco,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Arveja grano verde,2439.6314606741576,641.5,667.5,2.927338260706166,1628.4540000000002
Áncash,2020,Arveja grano verde,3622.875816993464,671.0,765.0,1.8224903481869024,2771.5
Apurímac,2020,Arveja grano verde,3646.331636980491,1072.2,943.2,1.7990361186548114,3439.22
Arequipa,2020,Arveja grano verde,9871.44128113879,1668.0,1686.0,2.105152304988509,16643.25
Ayacucho,2020,Arveja grano verde,3110.558319513543,1769.0,1809.0,2.136385285231918,5627.0
Cajamarca,2020,Arveja grano verde,1855.4591947769316,11654.0,11947.0,2.006845309669872,22167.171
Callao,2020,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Arveja grano verde,5561.514195583596,396.0,317.0,1.8528559273964835,1763.0
Huancavelica,2020,Arveja grano verde,3955.6925308194345,6013.0,5516.0,1.599036645951346,21819.6
Huánuco,2020,Arveja grano verde,6194.194194194194,2266.5,2247.75,1.5763372836314011,13923.0
Ica,2020,Arveja grano verde,3616.8211382113823,121.0,123.0,2.4834085989358665,444.869
Junín,2020,Arveja grano verde,6631.878186149017,4509.0,4492.1,1.769761532486591,29791.06
La Libertad,2020,Arveja grano verde,3007.339971550498,1742.0,1757.5,2.3846804404586224,5285.4
Lambayeque,2020,Arveja grano verde,2385.6209150326795,1064.0,1071.0,1.6056673189823871,2555.0
Lima,2020,Arveja grano verde,4819.378531073446,711.5,708.0,1.5177742869535658,3412.12
Lima Metropolitana,2020,Arveja grano verde,6172.5,26.0,28.0,1.0809842041312272,172.83
Loreto,2020,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Arveja grano verde,4487.4,25.0,25.0,2.0929210678789496,112.185
Pasco,2020,Arveja grano verde,3199.8620689655168,729.0,725.0,2.219087029613346,2319.9
Piura,2020,Arveja grano verde,1988.28125,542.0,512.0,2.3708251473477406,1018.0
Puno,2020,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
San Martín,2020,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Arveja grano verde,6416.666666666667,23.0,24.0,4.128571428571428,154.0
Tumbes,2020,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Ucayali,2020,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Áncash,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Apurímac,2020,Avena grano,2344.4537114261884,599.5,599.5,1.048979011028104,1405.5
Arequipa,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Ayacucho,2020,Avena grano,957.8313253012049,332.0,332.0,1.0842767295597484,318.0
Cajamarca,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Callao,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Avena grano,2035.8469703670944,4522.0,4522.0,1.8372361803586756,9206.1
Huancavelica,2020,Avena grano,1700.344431687715,871.0,871.0,1.242559081701553,1480.9999999999998
Huánuco,2020,Avena grano,1557.198443579766,1285.0,1285.0,2.094906546726637,2000.9999999999995
Ica,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Junín,2020,Avena grano,1401.906779661017,236.0,236.0,1.219171830134502,330.85
La Libertad,2020,Avena grano,1500.0,2.0,2.0,2.5,3.0
Lambayeque,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Lima,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Lima Metropolitana,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Loreto,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Pasco,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Piura,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Puno,2020,Avena grano,965.5371189773846,8136.0,8136.0,1.3572007775335078,7855.610000000001
San Martín,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Tumbes,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Ucayali,2020,Avena grano,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Betarraga,7865.936170212765,49.5,47.0,1.6331569736461289,369.699
Áncash,2020,Betarraga,10820.89552238806,135.0,134.0,1.141310344827586,1450.0
Apurímac,2020,Betarraga,6644.951140065147,29.7,30.7,0.7534313725490196,204.0
Arequipa,2020,Betarraga,21131.41237113402,189.0,194.0,0.6842622040671361,4099.494000000001
Ayacucho,2020,Betarraga,6500.0,48.0,42.0,1.6498168498168495,273.0
Cajamarca,2020,Betarraga,6493.87755102041,49.0,49.0,0.8385606536769328,318.20000000000005
Callao,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Huancavelica,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Huánuco,2020,Betarraga,12341.880341880342,29.75,29.25,0.7004016620498615,361.0
Ica,2020,Betarraga,5658.305084745763,56.0,59.0,0.9824436855978912,333.84000000000003
Junín,2020,Betarraga,15847.826086956522,70.0,69.0,1.2098399634202104,1093.5
La Libertad,2020,Betarraga,24025.000000000004,37.0,38.0,1.1153776219946328,912.95
Lambayeque,2020,Betarraga,10344.827586206897,31.0,29.0,0.9591333333333334,300.0
Lima,2020,Betarraga,19691.24585007863,569.8,572.3,0.9080019167117744,11269.3
Lima Metropolitana,2020,Betarraga,25596.705103969754,575.0,529.0,0.7480700729661789,13540.657
Loreto,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Pasco,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Piura,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Puno,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
San Martín,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Tacna,2020,Betarraga,16260.86956521739,95.0,92.0,1.065608288770053,1496.0
Tumbes,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Ucayali,2020,Betarraga,0.0,0.0,0.0,0.0,0.0
Amazonas,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Áncash,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Apurímac,2020,Brócoli,7526.315789473684,18.0,19.0,0.8664335664335665,143.0
Arequipa,2020,Brócoli,17229.686274509808,153.0,153.0,1.1895043590216308,2636.1420000000003
Ayacucho,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Cajamarca,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Callao,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Cusco,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Huancavelica,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Huánuco,2020,Brócoli,14716.04938271605,22.5,20.25,1.2946812080536911,298.0
Ica,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Junín,2020,Brócoli,18019.51219512195,165.0,164.0,1.37685943421765,2955.2
La Libertad,2020,Brócoli,18811.87384044527,286.0,269.5,1.6528719081620575,5069.8
Lambayeque,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Lima,2020,Brócoli,10933.262094423935,2226.8,2058.8,0.8878779087847746,22509.4
Lima Metropolitana,2020,Brócoli,14475.649032258068,796.0,775.0,0.8433947787554769,11218.628000000002
Loreto,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Moquegua,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
Pasco,2020,Brócoli,0.0,0.0,0.0,0.0,0.0
